name,date
JX160386_2009-10-08,2009.76712328767
JX161239_2000-06-22,2000.47267759563
JX160807_2003-08-20,2003.63287671233
JX160126_2005-06-24,2005.47671232877
JX161129_2001-04-12,2001.27671232877
JX160208_1999-11-02,1999.83561643836
JX161147_2008-04-24,2008.31147540984
JX161261_2005-03-16,2005.20273972603
JX160145_2002-04-23,2002.30684931507
JX160358_2000-07-27,2000.56830601093
JX160784_2000-05-19,2000.37978142077
JX161164_2005-06-22,2005.47123287671
JX161001_2005-07-07,2005.51232876712
JX161172_1998-12-31,1998.99726027397
JX160336_2000-05-24,2000.39344262295
JX161099_2006-04-06,2006.2602739726
JX161252_2007-02-14,2007.12054794521
JX160680_2009-07-21,2009.55068493151
JX160450_2002-07-09,2002.51780821918
JX160802_2006-07-17,2006.5397260274
JX160886_2009-06-11,2009.44109589041
JX160172_2005-04-29,2005.32328767123
JX160578_2008-05-20,2008.3825136612
JX160714_2003-09-17,2003.7095890411
JX161097_2005-06-03,2005.41917808219
JX160762_2009-02-17,2009.12876712329
JX161187_1999-02-23,1999.14520547945
JX161104_2001-01-19,2001.04931506849
JX161413_2006-07-17,2006.5397260274
JX160187_1999-07-22,1999.55342465753
JX160779_2004-07-29,2004.5737704918
JX160638_2008-08-29,2008.65846994536
152093796_2018-01-05,2018.01095890411
JX160381_2000-08-17,2000.62568306011
JX161323_2001-12-04,2001.92328767123
JX160539_2007-05-18,2007.37534246575
JX160572_2005-03-30,2005.24109589041
JX160902_2005-09-01,2005.66575342466
JX161138_2000-02-12,2000.11475409836
JX160672_2007-12-31,2007.99726027397
JX160866_2000-01-24,2000.06284153005
39036_2016-09-07,2016.68306010929
JX160496_1999-05-12,1999.35890410959
152143666_2018-03-08,2018.18082191781
152193661_2018-05-03,2018.33424657534
152218911_2018-05-25,2018.39452054795
JX161081_2007-02-07,2007.10136986301
JX160167_2003-06-30,2003.49315068493
JX160289_2003-03-03,2003.16712328767
JX160448_2001-11-01,2001.83287671233
JX160203_2007-02-20,2007.13698630137
JX160643_1999-12-20,1999.96712328767
JX160482_2006-03-07,2006.17808219178
JX161472_2008-03-25,2008.22950819672
JX160379_2005-12-29,2005.99178082192
JX160621_2001-07-09,2001.51780821918
JX160188_2003-01-27,2003.07123287671
JX160423_2005-07-07,2005.51232876712
JX160510_1999-03-03,1999.16712328767
JX161117_2007-09-17,2007.7095890411
JX161417_2004-11-03,2004.83879781421
JX161436_2005-01-06,2005.01369863014
JX161465_1998-11-03,1998.83835616438
JX161435_2004-09-22,2004.72404371585
JX160642_2008-09-12,2008.69672131148
JX161206_2009-05-21,2009.38356164384
JX161339_2009-05-22,2009.38630136986
JX160670_2009-01-07,2009.01643835616
JX161037_2007-02-12,2007.11506849315
JX161057_2000-08-24,2000.64480874317
JX161296_1999-06-22,1999.47123287671
JX161382_2009-04-14,2009.28219178082
JX160153_2004-11-19,2004.8825136612
JX161046_2000-02-11,2000.11202185792
JX160443_2003-02-20,2003.13698630137
JX161429_2002-09-17,2002.7095890411
JX161185_2000-04-14,2000.28415300546
JX161318_2003-06-26,2003.48219178082
JX161014_1999-02-10,1999.1095890411
JX161034_2000-06-19,2000.46448087432
JX160242_2007-09-04,2007.67397260274
JX161479_2001-07-02,2001.49863013699
JX160504_2001-12-18,2001.96164383562
150941100_2013-06-06,2013.42739726027
JX161204_2006-03-06,2006.17534246575
JX160619_2004-06-04,2004.42349726776
KY579731_2008-05-22,2008.38797814208
151668120_2016-05-19,2016.37978142077
82494_2012-03-29,2012.24043715847
151973007_2017-09-05,2017.67671232877
JX160769_2009-05-21,2009.38356164384
151478598_2015-07-10,2015.52054794521
151896369_2017-05-15,2017.36712328767
JX161384_2009-04-14,2009.28219178082
JX160840_2006-09-29,2006.74246575342
JX160859_2001-01-31,2001.08219178082
JX161449_2005-09-01,2005.66575342466
JX160290_1999-06-29,1999.4904109589
JX161235_2005-10-24,2005.81095890411
151223941_2014-04-28,2014.32054794521
151894471_2017-05-05,2017.3397260274
151953495_2017-08-10,2017.60547945205
JX160871_2007-03-01,2007.16164383562
151462084_2016-07-06,2016.51092896175
JX161246_2005-10-12,2005.77808219178
JX160544_2004-08-18,2004.62841530055
JX160136_1999-06-14,1999.44931506849
JX160449_2001-07-31,2001.57808219178
151315353_2014-09-11,2014.69315068493
JX160684_2005-07-05,2005.50684931507
JX160664_2005-10-25,2005.81369863014
67114_2012-04-27,2012.31967213115
KY579695_2012-01-13,2012.03278688525
JX160161_2002-10-15,2002.78630136986
JX160266_2000-01-31,2000.08196721311
JX161149_2008-03-04,2008.17213114754
JX160908_2000-05-26,2000.39890710383
KY579743_2012-07-03,2012.50273224044
151690678_2016-06-17,2016.45901639344
151691743_2016-10-07,2016.7650273224
JX161388_2005-06-08,2005.43287671233
JX160307_2000-08-01,2000.58196721311
JX161362_2008-10-07,2008.7650273224
JX161015_1999-09-09,1999.68767123288
JX161004_2001-11-29,2001.9095890411
JX161170_2000-03-10,2000.18852459016
JX161448_2004-06-07,2004.43169398907
JX161464_2004-07-29,2004.5737704918
KY579739_2012-02-23,2012.14480874317
151174227_2014-03-28,2014.23561643836
JX160406_2009-02-05,2009.09589041096
151635970_2016-03-18,2016.21038251366
JX160690_2009-05-05,2009.3397260274
151211391_2017-06-09,2017.43561643836
151953528_2017-08-03,2017.58630136986
152183944_2018-04-12,2018.27671232877
JX160663_2002-12-18,2002.96164383562
JX161038_2003-04-10,2003.27123287671
JX161123_2008-12-11,2008.94262295082
JX160537_2000-05-15,2000.36885245902
JX160980_2004-08-06,2004.5956284153
JX161451_2003-03-13,2003.19452054795
JX160177_2006-07-21,2006.55068493151
JX161062_2009-03-16,2009.20273972603
JX160159_2004-06-08,2004.43442622951
JX161086_2003-03-17,2003.20547945205
JX160633_2006-02-02,2006.08767123288
JX160856_1999-03-22,1999.21917808219
151360531_2016-06-07,2016.43169398907
JX160198_2007-08-28,2007.65479452055
JX160990_2001-09-24,2001.72876712329
JX161370_2000-09-18,2000.7131147541
JX160730_1999-04-16,1999.28767123288
JX160179_2002-02-26,2002.15342465753
JX160785_1999-05-21,1999.38356164384
JX160277_2003-10-17,2003.79178082192
JX160440_2000-12-14,2000.95081967213
JX161404_2009-03-06,2009.17534246575
JX160912_2005-04-13,2005.27945205479
JX161209_2000-07-24,2000.56010928962
JX161348_2001-05-02,2001.33150684932
JX160882_2001-04-16,2001.28767123288
JX160968_2002-02-15,2002.12328767123
151292256_2014-09-25,2014.73150684932
JX160993_2006-12-18,2006.96164383562
JX160955_2001-12-04,2001.92328767123
JX161294_2007-04-30,2007.32602739726
JX161277_1999-02-10,1999.1095890411
151369272_2014-11-18,2014.87945205479
152286924_2018-09-25,2018.73150684932
152293702_2018-08-19,2018.6301369863
152359990_2019-01-15,2019.03835616438
75795_2014-05-29,2014.40547945205
151901754_2017-07-05,2017.50684931507
151914747_2017-06-09,2017.43561643836
151422411_2015-12-16,2015.95616438356
63516_2015-03-12,2015.19178082192
151600108_2016-02-16,2016.12568306011
KY579742_2012-09-13,2012.69945355191
KY579698_2005-04-14,2005.28219178082
JX161295_2003-12-08,2003.93424657534
JX161359_1999-04-08,1999.26575342466
JX160507_1999-05-04,1999.33698630137
JX160602_2000-05-19,2000.37978142077
JX161016_2001-12-28,2001.98904109589
KY579658_2011-07-12,2011.52602739726
KY579713_2005-05-11,2005.35616438356
151382769_2014-12-05,2014.92602739726
JX160874_2004-02-19,2004.13387978142
JX161274_2002-02-21,2002.1397260274
JX161408_2002-02-25,2002.15068493151
JX160861_2009-04-14,2009.28219178082
JX160238_2004-09-30,2004.74590163934
JX160408_2003-11-19,2003.88219178082
KY579679_2002-11-13,2002.86575342466
JX160806_2009-08-25,2009.64657534247
JX160407_2004-11-08,2004.85245901639
JX161200_2001-01-03,2001.00547945205
JX160134_2002-09-16,2002.70684931507
JX160401_2006-06-15,2006.45205479452
JX161297_2003-06-30,2003.49315068493
JX160366_2005-08-24,2005.64383561644
JX160562_2000-07-31,2000.57923497268
JX160681_2007-09-17,2007.7095890411
JX161130_2002-04-15,2002.28493150685
151361574_2014-10-29,2014.82465753425
151470126_2015-06-16,2015.45479452055
151518850_2015-09-03,2015.67123287671
24591_2012-02-07,2012.10109289617
JX161369_2005-11-08,2005.85205479452
JX160173_2007-12-04,2007.92328767123
JX160346_2000-02-14,2000.12021857923
151990933_2017-10-10,2017.77260273973
JX161124_2004-09-30,2004.74590163934
JX160924_2006-03-23,2006.22191780822
JX160667_1999-02-23,1999.14520547945
JX160332_2003-10-21,2003.80273972603
JX160511_2004-06-09,2004.43715846995
151433410_2015-04-06,2015.2602739726
JX160329_2007-12-03,2007.92054794521
JX160723_2007-09-17,2007.7095890411
152386420_2018-12-17,2018.95890410959
JX161299_2004-04-09,2004.27049180328
JX160150_2008-05-15,2008.36885245902
JX160787_2004-07-30,2004.57650273224
JX161114_2003-02-08,2003.10410958904
KY579706_2003-02-08,2003.10410958904
KY579719_2008-07-30,2008.57650273224
JX160735_2004-07-22,2004.55464480874
JX161231_2004-05-20,2004.3825136612
151556316_2015-10-23,2015.80821917808
JX160717_2002-09-26,2002.73424657534
JX161203_2007-02-05,2007.09589041096
JX160314_2008-02-29,2008.16120218579
151700098_2016-08-11,2016.60928961749
JX160890_2008-02-21,2008.1393442623
151648957_2017-01-19,2017.04931506849
JX161208_2004-05-21,2004.38524590164
JX160182_1999-12-06,1999.92876712329
JX161196_2007-12-17,2007.95890410959
JX160532_2006-11-15,2006.87123287671
JX161153_2001-03-29,2001.23835616438
JX161412_2007-03-05,2007.17260273973
152210872_2018-05-21,2018.38356164384
JX160296_2000-11-30,2000.91256830601
JX160343_2000-03-15,2000.20218579235
JX160591_2006-12-21,2006.9698630137
JX160926_2004-02-02,2004.08743169399
JX160729_2001-06-05,2001.42465753425
JX160885_2001-05-09,2001.35068493151
JX161023_2006-08-14,2006.61643835616
JX160913_2002-04-29,2002.32328767123
JX161446_2002-03-13,2002.19452054795
150987940_2013-07-15,2013.53424657534
JX160292_2007-12-28,2007.98904109589
JX161222_2003-07-01,2003.49589041096
JX160363_2007-06-10,2007.43835616438
JX160951_2004-02-11,2004.11202185792
JX160949_2000-09-27,2000.73770491803
151420831_2015-03-12,2015.19178082192
151870840_2017-05-03,2017.33424657534
KY579670_2011-04-11,2011.27397260274
KY579689_2007-02-28,2007.15890410959
JX160447_2009-05-12,2009.35890410959
JX160236_2009-02-03,2009.0904109589
JX160286_2007-09-18,2007.71232876712
JX160841_2009-03-03,2009.16712328767
JX160384_2007-06-11,2007.44109589041
JX160825_2006-10-24,2006.81095890411
JX160376_2006-02-27,2006.15616438356
JX160465_2005-11-07,2005.84931506849
151185967_2014-05-14,2014.36438356164
151246780_2014-06-25,2014.47945205479
68311_2015-02-13,2015.11780821918
JX160422_2004-11-18,2004.87978142077
JX160813_2001-08-03,2001.58630136986
JX161420_1998-11-19,1998.88219178082
152169525_2018-03-27,2018.23287671233
63036_2018-03-05,2018.17260273973
JX161107_2005-12-30,2005.99452054795
JX160123_2009-03-19,2009.21095890411
JX161100_2006-10-31,2006.8301369863
JX160887_2008-04-22,2008.30601092896
JX160490_2004-05-19,2004.37978142077
JX160564_2003-08-01,2003.58082191781
JX160687_2008-07-21,2008.55191256831
JX160248_2001-11-29,2001.9095890411
JX160780_2003-10-02,2003.75068493151
JX160696_2008-10-31,2008.8306010929
JX161051_2000-12-28,2000.98907103825
KY579697_2004-07-07,2004.51366120219
JX161325_2003-07-25,2003.56164383562
151877244_2017-04-24,2017.3095890411
JX160872_2007-01-09,2007.02191780822
KY579686_2010-01-27,2010.07123287671
JX160347_2004-02-20,2004.13661202186
JX160466_2003-05-07,2003.34520547945
54649_2016-02-23,2016.14480874317
JX160120_2009-02-16,2009.12602739726
JX161090_2008-12-26,2008.98360655738
JX161289_2007-04-09,2007.26849315068
JX161442_2008-06-03,2008.42076502732
KY579653_2007-03-07,2007.17808219178
JX160393_2000-11-15,2000.87158469945
JX160773_2005-05-25,2005.39452054795
JX160295_2001-11-15,2001.87123287671
JX161352_2000-06-30,2000.49453551913
JX161163_2002-12-28,2002.98904109589
JX161447_2002-11-13,2002.86575342466
KY579702_2001-07-11,2001.52328767123
KY579732_2009-07-13,2009.52876712329
JX160545_2000-05-22,2000.38797814208
JX161268_2002-01-14,2002.03561643836
JX161310_2002-04-10,2002.27123287671
JX160190_2006-02-23,2006.14520547945
151760805_2016-10-10,2016.77322404372
JX160843_2002-05-01,2002.32876712329
JX160377_2004-07-14,2004.53278688525
KY579656_2003-10-30,2003.82739726027
JX160246_2007-01-16,2007.04109589041
JX160870_2005-10-04,2005.75616438356
JX160398_2008-05-30,2008.40983606557
JX160362_2005-01-14,2005.03561643836
JX160944_2007-11-20,2007.88493150685
JX160639_2008-07-15,2008.53551912568
JX161250_2006-08-08,2006.6
JX161316_2009-09-09,2009.68767123288
KY579737_2008-11-10,2008.85792349727
JX161291_2007-01-31,2007.08219178082
JX161354_2006-03-07,2006.17808219178
151089636_2016-03-14,2016.19945355191
151201299_2014-10-07,2014.76438356164
JX160135_2005-09-22,2005.72328767123
JX161091_2002-01-30,2002.07945205479
JX160395_2006-11-07,2006.84931506849
JX160640_2001-03-19,2001.21095890411
JX161078_2000-01-27,2000.07103825137
151772325_2016-10-31,2016.8306010929
151793536_2016-12-02,2016.91803278689
JX161328_2003-09-05,2003.67671232877
JX160183_2006-02-09,2006.10684931507
JX160168_2003-06-16,2003.45479452055
KY579674_2010-01-25,2010.06575342466
JX161135_2001-02-23,2001.14520547945
KY579654_2010-09-08,2010.68493150685
JX160442_2005-09-16,2005.70684931507
JX160991_2007-07-31,2007.57808219178
JX161336_1999-08-19,1999.6301369863
JX161478_2007-02-27,2007.15616438356
151416160_2015-07-22,2015.55342465753
151421247_2014-07-16,2014.53698630137
JX160711_2006-11-20,2006.88493150685
JX161244_2004-07-22,2004.55464480874
JX160516_2005-07-05,2005.50684931507
KY579728_2005-07-05,2005.50684931507
JX161438_2006-09-13,2006.69863013699
JX160132_2000-02-22,2000.14207650273
JX160793_2001-09-25,2001.73150684932
JX160805_2005-12-29,2005.99178082192
JX160534_2006-08-15,2006.61917808219
151425648_2015-03-16,2015.20273972603
151563547_2015-11-19,2015.88219178082
JX160388_2004-05-24,2004.39344262295
JX161345_2008-10-09,2008.77049180328
152248689_2018-07-05,2018.50684931507
JX160155_2000-02-07,2000.10109289617
JX160109_2004-10-21,2004.80327868852
JX160996_2004-01-07,2004.01639344262
JX160299_1999-07-22,1999.55342465753
JX161286_1999-03-23,1999.22191780822
JX160111_2002-03-27,2002.23287671233
KY579716_2001-12-18,2001.96164383562
151343146_2014-10-08,2014.76712328767
151957132_2017-08-18,2017.62739726027
KY579736_2003-05-30,2003.40821917808
JX160309_2007-08-23,2007.64109589041
JX160698_2003-10-23,2003.80821917808
JX160394_2001-08-13,2001.61369863014
JX161080_2005-07-06,2005.5095890411
JX160583_2003-12-30,2003.99452054795
JX161440_2003-08-12,2003.61095890411
JX160586_2003-04-29,2003.32328767123
JX160327_2001-08-30,2001.6602739726
JX160475_2006-11-07,2006.84931506849
JX160348_2003-12-01,2003.91506849315
JX160853_2003-11-10,2003.85753424658
JX160385_2001-05-22,2001.38630136986
JX161176_2004-07-22,2004.55464480874
KY579665_2007-04-20,2007.29863013699
JX160635_2003-09-19,2003.71506849315
JX160215_2000-03-27,2000.2349726776
JX161365_2008-06-09,2008.43715846995
JX160764_2003-01-13,2003.03287671233
JX160699_2007-11-26,2007.90136986301
JX161026_1998-09-17,1998.7095890411
JX161260_2002-01-14,2002.03561643836
JX160896_2002-10-14,2002.78356164384
JX160230_2002-07-31,2002.57808219178
JX160551_2002-07-31,2002.57808219178
JX160483_2001-01-08,2001.01917808219
JX160936_2003-12-17,2003.95890410959
JX160351_2006-06-14,2006.44931506849
KY579692_2009-02-26,2009.15342465753
KY579709_2003-06-12,2003.44383561644
JX160368_2005-03-28,2005.23561643836
JX160753_2007-12-10,2007.9397260274
KY579687_2004-08-10,2004.60655737705
KY579750_2007-05-30,2007.40821917808
JX160967_2007-05-09,2007.35068493151
KY579661_2012-10-30,2012.82786885246
JX160253_2005-07-27,2005.56712328767
JX161414_2001-02-26,2001.15342465753
JX160429_2004-06-28,2004.48907103825
JX160462_1997-05-01,1997.32876712329
JX160823_1999-02-10,1999.1095890411
JX161030_2000-02-28,2000.15846994536
JX161432_2000-02-29,2000.16120218579
151836279_2017-03-14,2017.19726027397
151852984_2017-03-07,2017.17808219178
JX160430_2005-02-11,2005.11232876712
JX161148_2005-10-11,2005.77534246575
JX160952_2000-02-23,2000.14480874317
JX161229_2005-02-25,2005.15068493151
81096_2016-03-23,2016.22404371585
JX160410_2007-04-16,2007.28767123288
KY579682_2007-07-17,2007.5397260274
JX161326_2009-05-21,2009.38356164384
JX161282_2008-03-18,2008.21038251366
JX161133_2006-07-17,2006.5397260274
JX160522_2001-05-01,2001.32876712329
JX160983_2008-10-16,2008.78961748634
JX161467_2003-04-10,2003.27123287671
JX160803_2001-03-30,2001.24109589041
JX161201_2004-04-01,2004.24863387978
JX161455_2004-06-07,2004.43169398907
JX161198_2001-09-10,2001.6904109589
KY579749_2001-01-17,2001.04383561644
JX160287_2006-03-07,2006.17808219178
KY579748_2010-10-28,2010.82191780822
JX160367_1998-02-27,1998.15616438356
JX161199_1999-04-13,1999.27945205479
JX160471_2004-05-26,2004.39890710383
JX160631_2003-09-15,2003.70410958904
JX160867_2005-10-24,2005.81095890411
JX161405_2003-02-24,2003.14794520548
JX160736_2002-07-15,2002.53424657534
JX160922_2006-05-19,2006.37808219178
JX160318_2007-08-06,2007.59452054795
JX160919_2005-11-28,2005.90684931507
JX161383_2000-05-01,2000.3306010929
JX160826_2007-10-29,2007.82465753425
JX160969_2007-10-29,2007.82465753425
JX160372_1997-07-11,1997.52328767123
JX160437_2001-08-07,2001.59726027397
KY579711_2010-07-22,2010.55342465753
JX160553_2002-03-11,2002.18904109589
JX161127_2001-11-21,2001.88767123288
JX161132_2006-11-03,2006.83835616438
KY579745_2006-11-03,2006.83835616438
JX160596_2002-03-15,2002.2
JX160744_2001-09-24,2001.72876712329
JX161400_2005-11-05,2005.84383561644
151397358_2015-01-28,2015.07397260274
KY579643_2011-09-01,2011.66575342466
87273_2015-02-06,2015.09863013699
JX160213_2002-07-25,2002.56164383562
JX160948_2002-06-26,2002.48219178082
151437637_2015-09-25,2015.73150684932
JX160552_2001-01-31,2001.08219178082
151729534_2016-08-22,2016.6393442623
152239203_2018-06-21,2018.46849315068
JX161303_2002-07-11,2002.52328767123
JX160844_2001-12-31,2001.99726027397
JX161454_2008-12-05,2008.9262295082
JX160158_2001-06-13,2001.44657534247
JX160529_1999-04-23,1999.30684931507
JX160574_2008-09-08,2008.68579234973
JX160609_2008-02-26,2008.15300546448
JX160623_2009-04-02,2009.24931506849
JX160651_2009-04-02,2009.24931506849
JX160821_1999-06-03,1999.41917808219
JX160149_2000-03-13,2000.19672131148
JX161119_2002-06-03,2002.41917808219
JX160881_2002-08-29,2002.65753424658
JX160411_2000-02-15,2000.12295081967
JX161360_2000-03-09,2000.18579234973
JX160204_2006-12-16,2006.95616438356
JX160424_2005-04-20,2005.29863013699
KY579718_2012-11-20,2012.88524590164
JX160301_2001-03-05,2001.17260273973
JX161259_2009-06-22,2009.47123287671
151657708_2016-05-25,2016.39617486339
51036_2011-10-11,2011.77534246575
JX161300_2007-12-20,2007.96712328767
JX160816_2005-06-01,2005.41369863014
JX160739_2000-12-04,2000.92349726776
JX161070_2008-02-08,2008.10382513661
JX160176_2000-07-07,2000.51366120219
JX160214_2001-03-14,2001.19726027397
JX160838_2002-02-01,2002.08493150685
JX160964_2003-08-08,2003.6
JX161141_2001-08-14,2001.61643835616
JX161398_2004-07-19,2004.54644808743
JX160137_2005-11-28,2005.90684931507
KY579694_2005-11-28,2005.90684931507
JX160192_2001-12-08,2001.93424657534
JX160824_2006-09-14,2006.70136986301
JX161028_2004-10-01,2004.74863387978
JX161191_2005-10-11,2005.77534246575
JX160294_2006-11-15,2006.87123287671
JX160575_2006-04-13,2006.27945205479
JX160254_2001-12-04,2001.92328767123
JX160594_2005-04-07,2005.26301369863
JX160954_2002-05-23,2002.38904109589
JX161421_2005-02-28,2005.15890410959
JX160985_2000-10-28,2000.82240437158
151473925_2015-06-10,2015.43835616438
JX160222_2003-11-04,2003.84109589041
JX160743_2002-03-05,2002.17260273973
JX161076_2001-12-12,2001.94520547945
152089735_2017-12-09,2017.93698630137
152341125_2018-11-29,2018.9095890411
KY579680_2012-09-19,2012.71584699454
JX161245_2005-11-22,2005.8904109589
JX161304_2006-10-02,2006.75068493151
JX160783_1998-12-17,1998.95890410959
JX161044_2006-12-20,2006.96712328767
151059459_2016-11-18,2016.87978142077
151577581_2016-08-12,2016.61202185792
151700095_2016-07-07,2016.51366120219
151862668_2017-03-22,2017.21917808219
152393410_2018-12-24,2018.97808219178
151702929_2017-02-13,2017.11780821918
KY579642_2010-02-23,2010.14520547945
151828452_2017-01-31,2017.08219178082
151407790_2016-06-10,2016.43989071038
152070132_2017-12-19,2017.96438356164
151184080_2016-10-26,2016.81693989071
151656448_2016-05-12,2016.3606557377
151622730_2016-03-28,2016.23770491803
151593346_2016-01-02,2016.00273224044
152159592_2018-04-30,2018.32602739726
KY579651_2013-04-10,2013.27123287671
73422_2012-02-20,2012.13661202186
46294_2018-07-31,2018.57808219178
151419552_2015-03-24,2015.22465753425
151892194_2017-05-06,2017.34246575342
151893718_2017-05-11,2017.35616438356
151933009_2017-07-06,2017.5095890411
50557_2011-02-03,2011.0904109589
JX160268_2008-04-24,2008.31147540984
JX160972_2003-10-17,2003.79178082192
JX160474_2005-12-16,2005.95616438356
JX161228_2005-12-09,2005.93698630137
JX160917_2006-07-14,2006.53150684932
151347906_2014-10-23,2014.80821917808
JX160965_2009-06-16,2009.45479452055
JX161270_2007-03-19,2007.21095890411
151673656_2016-06-08,2016.43442622951
151776876_2016-11-22,2016.89071038251
JX160505_2007-03-06,2007.17534246575
JX161125_2000-10-24,2000.81147540984
JX160721_2009-01-30,2009.07945205479
JX160976_2004-08-18,2004.62841530055
JX160989_2005-11-14,2005.86849315069
151421979_2015-05-05,2015.3397260274
151644930_2016-03-29,2016.24043715847
152042106_2018-07-17,2018.5397260274
KY579683_2008-08-18,2008.62841530055
JX160895_1999-05-25,1999.39452054795
JX160267_2009-01-27,2009.07123287671
JX161430_1999-03-02,1999.16438356164
151636453_2018-11-06,2018.84657534247
151983909_2017-09-21,2017.72054794521
JX160457_2004-05-18,2004.37704918033
JX161007_2007-09-07,2007.68219178082
JX161355_2002-04-05,2002.25753424658
JX160110_2002-06-03,2002.41917808219
JX161210_2005-01-14,2005.03561643836
JX160905_2003-04-01,2003.24657534247
JX161032_2002-02-25,2002.15068493151
JX161395_2001-08-16,2001.62191780822
JX160828_2006-12-24,2006.97808219178
JX161330_1999-03-30,1999.24109589041
JX160207_2004-01-22,2004.05737704918
151417122_2015-03-03,2015.16712328767
151420866_2015-03-18,2015.20821917808
JX161013_2000-04-17,2000.29234972678
152219338_2018-06-08,2018.43287671233
JX160827_2003-01-31,2003.08219178082
JX160191_2000-01-24,2000.06284153005
JX160781_2005-11-09,2005.85479452055
JX160378_1999-03-29,1999.23835616438
JX161202_2002-12-13,2002.94794520548
JX161433_2001-03-09,2001.18356164384
JX160444_2007-11-26,2007.90136986301
JX161144_2004-06-15,2004.45355191257
KY579690_2007-12-10,2007.9397260274
JX161242_2000-10-23,2000.8087431694
JX160252_2000-07-27,2000.56830601093
JX160498_2007-08-28,2007.65479452055
JX160279_2001-03-22,2001.21917808219
JX160579_2004-12-15,2004.95355191257
JX161390_2005-11-10,2005.85753424658
JX160464_2007-08-27,2007.65205479452
JX160770_2003-01-11,2003.02739726027
JX161055_1999-05-17,1999.37260273973
JX160782_1999-05-03,1999.33424657534
151436080_2015-04-01,2015.24657534247
151737504_2016-08-30,2016.66120218579
JX161386_2003-03-21,2003.21643835616
151914745_2017-06-30,2017.49315068493
151540191_2017-06-12,2017.44383561644
JX160330_1999-05-19,1999.37808219178
JX160540_2002-02-14,2002.12054794521
JX160971_2007-12-11,2007.94246575342
